concept_id
19040051
19040052
19040053
19040054
19040055
19040056
19040057
19040058
19040059
40101444
40834175
40851724
40871321
40882994
40902340
40913951
40927454
40964741
40976266
41007619
41038651
41038652
41069948
41083736
41101411
41177461
41195395
41195396
41209006
41226475
41226476
41245893
41257318
41307956
43587499
43623449
43641657
43803423
